city,cityLabel,population,pa_s,pa_sLabel,coordenadas
http://www.wikidata.org/entity/Q403446,Douma,123494,http://www.wikidata.org/entity/Q858,Syria,Point(36.401944444 33.572222222)
http://www.wikidata.org/entity/Q3046,Pforzheim,123493,http://www.wikidata.org/entity/Q183,Germany,Point(8.716666666 48.9)
http://www.wikidata.org/entity/Q72125,Giugliano in Campania,123276,http://www.wikidata.org/entity/Q38,Italy,Point(14.19557 40.93188)
http://www.wikidata.org/entity/Q496319,Kashihara,122991,http://www.wikidata.org/entity/Q17,Japan,Point(135.7925 34.509166666)
http://www.wikidata.org/entity/Q59018,Kakinada,122865,http://www.wikidata.org/entity/Q668,India,Point(82.216666666 16.933333333)
http://www.wikidata.org/entity/Q6252,Monza,122728,http://www.wikidata.org/entity/Q38,Italy,Point(9.273611111 45.584722222)
http://www.wikidata.org/entity/Q108672,Dąbrowa Górnicza,122712,http://www.wikidata.org/entity/Q36,Poland,Point(19.194722222 50.323888888)
http://www.wikidata.org/entity/Q1944489,San Pedro Garza García,122659,http://www.wikidata.org/entity/Q96,Mexico,Point(-100.401666666 25.664166666)
http://www.wikidata.org/entity/Q104712,Elbląg,122568,http://www.wikidata.org/entity/Q36,Poland,Point(19.4 54.166666666)
http://www.wikidata.org/entity/Q1023359,Jalapa,122483,http://www.wikidata.org/entity/Q774,Guatemala,Point(-89.990416666 14.637861111)
http://www.wikidata.org/entity/Q214164,Bellevue,122363,http://www.wikidata.org/entity/Q30,United States of America,Point(-122.159166666 47.5975)
http://www.wikidata.org/entity/Q636209,Mufulira,122336,http://www.wikidata.org/entity/Q953,Zambia,Point(28.260419444 -12.554580555)
http://www.wikidata.org/entity/Q484678,Berkeley,122324,http://www.wikidata.org/entity/Q30,United States of America,Point(-122.268055555 37.870277777)
http://www.wikidata.org/entity/Q1002900,Edéa,122300,http://www.wikidata.org/entity/Q1009,Cameroon,Point(10.133333333 3.8)
http://www.wikidata.org/entity/Q25390,Leeuwarden,122293,http://www.wikidata.org/entity/Q55,Netherlands,Point(5.783333333 53.2)
http://www.wikidata.org/entity/Q945388,Polatlı,122287,http://www.wikidata.org/entity/Q43,Turkey,Point(32.147222222 39.584166666)
http://www.wikidata.org/entity/Q749283,San Juan,122180,http://www.wikidata.org/entity/Q928,Philippines,Point(121.0333 14.6)
http://www.wikidata.org/entity/Q749283,San Juan,122180,http://www.wikidata.org/entity/Q928,Philippines,Point(121.033333333 14.6)
http://www.wikidata.org/entity/Q13670,Syracuse,122086,http://www.wikidata.org/entity/Q38,Italy,Point(15.283333333 37.083333333)
http://www.wikidata.org/entity/Q199500,Gyumri,121976,http://www.wikidata.org/entity/Q399,Armenia,Point(43.833333333 40.783333333)
http://www.wikidata.org/entity/Q199500,Gyumri,121976,http://www.wikidata.org/entity/Q399,Armenia,Point(43.845277777 40.7942)
http://www.wikidata.org/entity/Q496080,Kadoma,121936,http://www.wikidata.org/entity/Q17,Japan,Point(135.583333333 34.733333333)
http://www.wikidata.org/entity/Q40584,San Fernando,121812,http://www.wikidata.org/entity/Q928,Philippines,Point(120.316666666 16.616666666)
http://www.wikidata.org/entity/Q36160,Hội An,121716,http://www.wikidata.org/entity/Q881,Vietnam,Point(108.335 15.879444444)
http://www.wikidata.org/entity/Q36160,Hội An,121716,http://www.wikidata.org/entity/Q881,Vietnam,Point(108.333333333 15.883333333)
http://www.wikidata.org/entity/Q386668,Daitō,121609,http://www.wikidata.org/entity/Q17,Japan,Point(135.623333333 34.711944444)
http://www.wikidata.org/entity/Q1771398,Riffa,121566,http://www.wikidata.org/entity/Q398,Bahrain,Point(50.555 26.13)
http://www.wikidata.org/entity/Q130324,Hòa Bình,121309,http://www.wikidata.org/entity/Q881,Vietnam,Point(105.3375 20.817222222)
http://www.wikidata.org/entity/Q173699,Setúbal,121185,http://www.wikidata.org/entity/Q45,Portugal,Point(-8.892611111 38.524305555)
http://www.wikidata.org/entity/Q653389,Nobeoka,121147,http://www.wikidata.org/entity/Q17,Japan,Point(131.665 32.582222222)
http://www.wikidata.org/entity/Q505557,Coral Springs,121096,http://www.wikidata.org/entity/Q30,United States of America,Point(-80.259166666 26.270555555)
http://www.wikidata.org/entity/Q237699,Aizuwakamatsu,121068,http://www.wikidata.org/entity/Q17,Japan,Point(139.96814 37.45071)
http://www.wikidata.org/entity/Q237699,Aizuwakamatsu,121068,http://www.wikidata.org/entity/Q17,Japan,Point(139.929722222 37.494722222)
http://www.wikidata.org/entity/Q337123,Mit Ghamr,121039,http://www.wikidata.org/entity/Q79,Egypt,Point(31.262777777 30.719166666)
http://www.wikidata.org/entity/Q128891,Lafayette,120623,http://www.wikidata.org/entity/Q30,United States of America,Point(-92.012649 30.243062)
http://www.wikidata.org/entity/Q15846,Kotamobagu,120597,http://www.wikidata.org/entity/Q252,Indonesia,Point(124.31666667 0.73333333)
http://www.wikidata.org/entity/Q849292,Pedro Juan Caballero,120576,http://www.wikidata.org/entity/Q733,Paraguay,Point(-55.716666666 -22.566666666)
http://www.wikidata.org/entity/Q927935,Ribeirão Pires,120396,http://www.wikidata.org/entity/Q155,Brazil,Point(-46.412777777 -23.710833333)
http://www.wikidata.org/entity/Q213242,Barcelos Municipality,120391,http://www.wikidata.org/entity/Q45,Portugal,Point(-8.61233 41.53183)
http://www.wikidata.org/entity/Q213242,Barcelos Municipality,120391,http://www.wikidata.org/entity/Q45,Portugal,Point(-8.616666666 41.533333333)
http://www.wikidata.org/entity/Q2704,Pescara,120286,http://www.wikidata.org/entity/Q38,Italy,Point(14.214188888 42.464277777)
http://www.wikidata.org/entity/Q273880,Beppu,120285,http://www.wikidata.org/entity/Q17,Japan,Point(131.491111111 33.284722222)
http://www.wikidata.org/entity/Q983511,Valinhos,120258,http://www.wikidata.org/entity/Q155,Brazil,Point(-46.995833333 -22.970833333)
http://www.wikidata.org/entity/Q694313,Uruma,120234,http://www.wikidata.org/entity/Q17,Japan,Point(127.8575 26.379166666)
http://www.wikidata.org/entity/Q3050,Recklinghausen,120224,http://www.wikidata.org/entity/Q183,Germany,Point(7.2 51.616666666)
http://www.wikidata.org/entity/Q34986,Trinidad,120182,http://www.wikidata.org/entity/Q750,Bolivia,Point(-64.9 -14.833333333)
http://www.wikidata.org/entity/Q1795634,Sertãozinho,120152,http://www.wikidata.org/entity/Q155,Brazil,Point(-47.99 -21.137777777)
http://www.wikidata.org/entity/Q2320876,Seiyun,120137,http://www.wikidata.org/entity/Q805,Yemen,Point(48.783333333 15.966666666)
http://www.wikidata.org/entity/Q47716,Charleston,120083,http://www.wikidata.org/entity/Q30,United States of America,Point(-79.9325 32.776111111)
http://www.wikidata.org/entity/Q1773148,Choluteca,120000,http://www.wikidata.org/entity/Q783,Honduras,Point(-87.216666666 13.316666666)
http://www.wikidata.org/entity/Q738275,Karatsu,119928,http://www.wikidata.org/entity/Q17,Japan,Point(129.968611111 33.45)
http://www.wikidata.org/entity/Q383622,Pakse,119848,http://www.wikidata.org/entity/Q819,Laos,Point(105.783333333 15.116666666)
http://www.wikidata.org/entity/Q628,Bergamo,119806,http://www.wikidata.org/entity/Q38,Italy,Point(9.67 45.695)
http://www.wikidata.org/entity/Q315851,Carcar,119664,http://www.wikidata.org/entity/Q928,Philippines,Point(123.633333333 10.116666666)
http://www.wikidata.org/entity/Q774952,Matsubara,119543,http://www.wikidata.org/entity/Q17,Japan,Point(135.551666666 34.578055555)
http://www.wikidata.org/entity/Q760144,Ananthapuram,119531,http://www.wikidata.org/entity/Q668,India,Point(77.6 14.683333333)
http://www.wikidata.org/entity/Q2570924,Nazarabad,119512,http://www.wikidata.org/entity/Q794,Iran,Point(50.6075 35.952222222)
http://www.wikidata.org/entity/Q983683,Catanduva,119480,http://www.wikidata.org/entity/Q155,Brazil,Point(-48.972777777 -21.137777777)
http://www.wikidata.org/entity/Q430308,Izeh,119399,http://www.wikidata.org/entity/Q794,Iran,Point(49.75 31.83333333)
http://www.wikidata.org/entity/Q430308,Izeh,119399,http://www.wikidata.org/entity/Q794,Iran,Point(49.869444444 31.837222222)
http://www.wikidata.org/entity/Q765528,Torbat-e Heydarieh,119360,http://www.wikidata.org/entity/Q794,Iran,Point(59.219444444 35.273888888)
http://www.wikidata.org/entity/Q1637488,Barretos,119243,http://www.wikidata.org/entity/Q155,Brazil,Point(-48.567777777 -20.556944444)
http://www.wikidata.org/entity/Q3033,Göttingen,119177,http://www.wikidata.org/entity/Q183,Germany,Point(9.935555555 51.533888888)
http://www.wikidata.org/entity/Q905157,Guaratinguetá,119073,http://www.wikidata.org/entity/Q155,Brazil,Point(-45.227777777 -22.816666666)
http://www.wikidata.org/entity/Q734541,Kōnosu,119002,http://www.wikidata.org/entity/Q17,Japan,Point(139.522222222 36.065833333)
http://www.wikidata.org/entity/Q496681,Ebetsu,118974,http://www.wikidata.org/entity/Q17,Japan,Point(141.536111111 43.103888888)
http://www.wikidata.org/entity/Q496681,Ebetsu,118974,http://www.wikidata.org/entity/Q17,Japan,Point(141.55056 43.10806)
http://www.wikidata.org/entity/Q793809,Huaraz,118836,http://www.wikidata.org/entity/Q419,Peru,Point(-77.533333333 -9.533333333)
http://www.wikidata.org/entity/Q1646970,Jandira,118832,http://www.wikidata.org/entity/Q155,Brazil,Point(-46.902777777 -23.527777777)
http://www.wikidata.org/entity/Q579761,Thornton,118772,http://www.wikidata.org/entity/Q30,United States of America,Point(-104.954 39.9031)
http://www.wikidata.org/entity/Q133073,Dunedin,118500,http://www.wikidata.org/entity/Q664,New Zealand,Point(170.5 -45.866666666)
http://www.wikidata.org/entity/Q781510,Santa Cruz do Sul,118374,http://www.wikidata.org/entity/Q155,Brazil,Point(-52.425833333 -29.717777777)
http://www.wikidata.org/entity/Q963648,Birigüi,118352,http://www.wikidata.org/entity/Q155,Brazil,Point(-50.34 -21.288888888)
http://www.wikidata.org/entity/Q842806,Guelmim,118318,http://www.wikidata.org/entity/Q1028,Morocco,Point(-10.066666666 28.983333333)
http://www.wikidata.org/entity/Q128282,Beaumont,118296,http://www.wikidata.org/entity/Q30,United States of America,Point(-94.126666666 30.08)
http://www.wikidata.org/entity/Q855724,Kampong Cham,118242,http://www.wikidata.org/entity/Q424,Cambodia,Point(105.45 12.0)
http://www.wikidata.org/entity/Q28911,Lahti,118119,http://www.wikidata.org/entity/Q33,Finland,Point(25.655555555 60.983333333)
http://www.wikidata.org/entity/Q12994,Bruges,118053,http://www.wikidata.org/entity/Q31,Belgium,Point(3.22 51.209444444)
http://www.wikidata.org/entity/Q142811,Allentown,118032,http://www.wikidata.org/entity/Q30,United States of America,Point(-75.483333333 40.6)
http://www.wikidata.org/entity/Q265555,Kitami,117933,http://www.wikidata.org/entity/Q17,Japan,Point(143.894166666 43.808055555)
http://www.wikidata.org/entity/Q328610,Ikoma,117908,http://www.wikidata.org/entity/Q17,Japan,Point(135.700555555 34.691944444)
http://www.wikidata.org/entity/Q812113,Bayawan,117900,http://www.wikidata.org/entity/Q928,Philippines,Point(122.8 9.366666666)
http://www.wikidata.org/entity/Q13367,Forlì,117859,http://www.wikidata.org/entity/Q38,Italy,Point(12.040833333 44.2225)
http://www.wikidata.org/entity/Q386628,Niihama,117695,http://www.wikidata.org/entity/Q17,Japan,Point(133.283333333 33.966666666)
http://www.wikidata.org/entity/Q854109,Luanshya,117579,http://www.wikidata.org/entity/Q953,Zambia,Point(28.4 -13.133333333)
http://www.wikidata.org/entity/Q216902,Kabwe,117517,http://www.wikidata.org/entity/Q953,Zambia,Point(28.45 -14.433333333)
http://www.wikidata.org/entity/Q51687,Surprise,117517,http://www.wikidata.org/entity/Q30,United States of America,Point(-112.367797222 33.629194444)
http://www.wikidata.org/entity/Q990115,Khenifra,117510,http://www.wikidata.org/entity/Q1028,Morocco,Point(-5.66 32.93)
http://www.wikidata.org/entity/Q486459,Evansville,117429,http://www.wikidata.org/entity/Q30,United States of America,Point(-87.555833333 37.974722222)
http://www.wikidata.org/entity/Q3069,Bottrop,117409,http://www.wikidata.org/entity/Q183,Germany,Point(6.922777777 51.524722222)
http://www.wikidata.org/entity/Q463171,Handa,117285,http://www.wikidata.org/entity/Q17,Japan,Point(136.933333333 34.9)
http://www.wikidata.org/entity/Q3376,Trento,117185,http://www.wikidata.org/entity/Q38,Italy,Point(11.11666667 46.06666667)
http://www.wikidata.org/entity/Q171223,Nyíregyháza,117121,http://www.wikidata.org/entity/Q28,Hungary,Point(21.716666666 47.95)
http://www.wikidata.org/entity/Q242108,Otaru,117079,http://www.wikidata.org/entity/Q17,Japan,Point(140.994166666 43.190277777)
http://www.wikidata.org/entity/Q242108,Otaru,117079,http://www.wikidata.org/entity/Q17,Japan,Point(141.0 43.1833)
http://www.wikidata.org/entity/Q128295,Abilene,117063,http://www.wikidata.org/entity/Q30,United States of America,Point(-99.745555555 32.446388888)
http://www.wikidata.org/entity/Q390817,Ichinoseki,117059,http://www.wikidata.org/entity/Q17,Japan,Point(141.126388888 38.934444444)
http://www.wikidata.org/entity/Q128269,Frisco,116989,http://www.wikidata.org/entity/Q30,United States of America,Point(-96.8131 33.1414)
http://www.wikidata.org/entity/Q15682,Cádiz,116979,http://www.wikidata.org/entity/Q29,Spain,Point(-6.283333333 36.516666666)
http://www.wikidata.org/entity/Q646912,Sano,116965,http://www.wikidata.org/entity/Q17,Japan,Point(139.578333333 36.314444444)
http://www.wikidata.org/entity/Q1637522,Araguari,116871,http://www.wikidata.org/entity/Q155,Brazil,Point(-48.186944444 -18.648888888)
http://www.wikidata.org/entity/Q2768192,Mahbubnagar,116833,http://www.wikidata.org/entity/Q668,India,Point(77.983333333 16.733333333)
http://www.wikidata.org/entity/Q24603,Independence,116830,http://www.wikidata.org/entity/Q30,United States of America,Point(-94.416666666 39.083333333)
http://www.wikidata.org/entity/Q1795613,Tatuí,116682,http://www.wikidata.org/entity/Q155,Brazil,Point(-47.856944444 -23.355555555)
http://www.wikidata.org/entity/Q1759112,Várzea Paulista,116601,http://www.wikidata.org/entity/Q155,Brazil,Point(-46.827777777 -23.210833333)
http://www.wikidata.org/entity/Q159260,Santa Clara,116468,http://www.wikidata.org/entity/Q30,United States of America,Point(-121.966666666 37.35)
http://www.wikidata.org/entity/Q317830,Higashikurume,116399,http://www.wikidata.org/entity/Q17,Japan,Point(139.529722222 35.758055555)
http://www.wikidata.org/entity/Q318299,Xai-Xai,116343,http://www.wikidata.org/entity/Q1029,Mozambique,Point(33.65 -25.05)
http://www.wikidata.org/entity/Q498027,Nasushiobara,116278,http://www.wikidata.org/entity/Q17,Japan,Point(140.046111111 36.961666666)
http://www.wikidata.org/entity/Q28515,Springfield,116250,http://www.wikidata.org/entity/Q30,United States of America,Point(-89.650277777 39.783333333)
http://www.wikidata.org/entity/Q386052,Ōshū,116119,http://www.wikidata.org/entity/Q17,Japan,Point(141.138888888 39.144444444)
http://www.wikidata.org/entity/Q110732,Wałbrzych,116069,http://www.wikidata.org/entity/Q36,Poland,Point(16.283333333 50.766666666)
http://www.wikidata.org/entity/Q110732,Wałbrzych,116069,http://www.wikidata.org/entity/Q36,Poland,Point(16.28432 50.77141)
http://www.wikidata.org/entity/Q487679,Alcobendas,116037,http://www.wikidata.org/entity/Q29,Spain,Point(-3.633333333 40.533333333)
http://www.wikidata.org/entity/Q206881,Kilis,116034,http://www.wikidata.org/entity/Q43,Turkey,Point(37.115 36.716111111)
http://www.wikidata.org/entity/Q206881,Kilis,116034,http://www.wikidata.org/entity/Q43,Turkey,Point(37.116666666 36.716666666)
http://www.wikidata.org/entity/Q51599,Punta Arenas,116005,http://www.wikidata.org/entity/Q298,Chile,Point(-70.916666666 -53.15)
http://www.wikidata.org/entity/Q208445,Vallejo,115942,http://www.wikidata.org/entity/Q30,United States of America,Point(-122.256638 38.104088)
http://www.wikidata.org/entity/Q495353,Victorville,115903,http://www.wikidata.org/entity/Q30,United States of America,Point(-117.29116 34.53611)
http://www.wikidata.org/entity/Q495353,Victorville,115903,http://www.wikidata.org/entity/Q30,United States of America,Point(-117.288333333 34.536111111)
http://www.wikidata.org/entity/Q170919,Pattaya,115840,http://www.wikidata.org/entity/Q869,Thailand,Point(100.893004 12.949565)
http://www.wikidata.org/entity/Q174916,Tartus,115769,http://www.wikidata.org/entity/Q858,Syria,Point(35.883333333 34.883333333)
http://www.wikidata.org/entity/Q316197,Naga,115750,http://www.wikidata.org/entity/Q928,Philippines,Point(123.75 10.216666666)
http://www.wikidata.org/entity/Q844130,Nagahama,115712,http://www.wikidata.org/entity/Q17,Japan,Point(136.283333333 35.383333333)
http://www.wikidata.org/entity/Q41473,Nizamabad,115640,http://www.wikidata.org/entity/Q668,India,Point(78.094 18.671997222)
http://www.wikidata.org/entity/Q201404,Buzău,115494,http://www.wikidata.org/entity/Q218,Romania,Point(26.816666666 45.151666666)
http://www.wikidata.org/entity/Q203263,Athens,115452,http://www.wikidata.org/entity/Q30,United States of America,Point(-83.383055555 33.955277777)
http://www.wikidata.org/entity/Q210985,Chelmsford,115369,http://www.wikidata.org/entity/Q145,United Kingdom,Point(0.4798 51.7361)
http://www.wikidata.org/entity/Q736897,Hatsukaichi,115207,http://www.wikidata.org/entity/Q17,Japan,Point(132.331666666 34.348611111)
http://www.wikidata.org/entity/Q44237,Mendoza,115041,http://www.wikidata.org/entity/Q414,Argentina,Point(-68.833333333 -32.883333333)
http://www.wikidata.org/entity/Q233129,Peoria,115007,http://www.wikidata.org/entity/Q30,United States of America,Point(-89.609444444 40.720833333)
http://www.wikidata.org/entity/Q3085,Reutlingen,115006,http://www.wikidata.org/entity/Q183,Germany,Point(9.216666666 48.483333333)
http://www.wikidata.org/entity/Q3696034,Al Mansura District,114931,http://www.wikidata.org/entity/Q805,Yemen,Point(44.9724 12.8532)
http://www.wikidata.org/entity/Q3619248,Vizianagaram,114806,http://www.wikidata.org/entity/Q668,India,Point(83.416666666 18.116666666)
